tweet_id,timestamp,rating_numerator,rating_denominator,name,stage,favorite_count,retweet_count
790337589677002753,2016-10-23 23:42:19,12.0,10,Maggie,None,8387,2053
790277117346975746,2016-10-23 19:42:02,11.0,10,Bruce,None,13447,3499
789986466051088384,2016-10-23 00:27:05,12.0,10,Happy,None,9919,2547
789628658055020548,2016-10-22 00:45:17,13.0,10,Eli,None,8061,1958
789599242079838210,2016-10-21 22:48:24,12.0,10,Brownie,None,7255,2126
789530877013393408,2016-10-21 18:16:44,12.0,10,Rizzy,None,12611,3700
789314372632018944,2016-10-21 03:56:25,13.0,10,None,None,9237,2529
789268448748703744,2016-10-21 00:53:56,10.0,10,Stella,None,9777,2830
789137962068021249,2016-10-20 16:15:26,12.0,10,Bo,None,10400,3069
788908386943430656,2016-10-20 01:03:11,11.0,10,Lucy,None,29383,13598
788765914992902144,2016-10-19 15:37:03,12.0,10,Butter,None,29404,11311
788412144018661376,2016-10-18 16:11:17,11.0,10,Dexter,None,16715,5818
788178268662984705,2016-10-18 00:41:57,13.0,10,None,None,7751,2326
788150585577050112,2016-10-17 22:51:57,13.0,10,Leo,None,6597,1432
788039637453406209,2016-10-17 15:31:05,12.0,10,None,None,6576,1453
787810552592695296,2016-10-17 00:20:47,11.0,10,Frank,None,9298,3354
787397959788929025,2016-10-15 21:01:17,11.0,10,Moose,None,11623,3111
787322443945877504,2016-10-15 16:01:13,10.0,10,Lincoln,None,8350,1914
786963064373534720,2016-10-14 16:13:10,12.0,10,Rory,None,28485,8761
786709082849828864,2016-10-13 23:23:56,75.0,10,Logan,None,19477,6681
786664955043049472,2016-10-13 20:28:35,12.0,10,None,None,11418,2813
786595970293370880,2016-10-13 15:54:28,11.0,10,Dale,None,10087,3399
786286427768250368,2016-10-12 19:24:27,12.0,10,Arnie,None,8530,3139
786233965241827333,2016-10-12 15:55:59,11.0,10,Mattie,None,16394,5238
785927819176054784,2016-10-11 19:39:28,12.0,10,Lucy,None,12164,3470
785872687017132033,2016-10-11 16:00:24,12.0,10,Rusty,None,7152,2003
785533386513321988,2016-10-10 17:32:08,11.0,10,Dallas,None,9748,2193
785264754247995392,2016-10-09 23:44:41,12.0,10,Doc,None,7768,1792
785170936622350336,2016-10-09 17:31:53,11.0,10,Hero,None,12948,5334
784826020293709826,2016-10-08 18:41:19,13.0,10,Rusty,None,10849,3541
784517518371221505,2016-10-07 22:15:26,11.0,10,Frankie,None,9589,2780
784431430411685888,2016-10-07 16:33:21,12.0,10,Stormy,None,6087,1405
784057939640352768,2016-10-06 15:49:14,12.0,10,Balto,None,31970,12206
783839966405230592,2016-10-06 01:23:05,13.0,10,Riley,None,32142,11833
783821107061198850,2016-10-06 00:08:09,12.0,10,Mairi,None,7863,2146
783695101801398276,2016-10-05 15:47:27,12.0,10,Loomis,None,11170,3532
783466772167098368,2016-10-05 00:40:09,11.0,10,Finn,None,9036,2466
783391753726550016,2016-10-04 19:42:03,13.0,10,Godi,None,18025,6027
783334639985389568,2016-10-04 15:55:06,12.0,10,Dave,None,31251,12825
783085703974514689,2016-10-03 23:25:55,11.0,10,Earl,None,8694,2432
782969140009107456,2016-10-03 15:42:44,12.0,10,Cali,None,25779,8051
782722598790725632,2016-10-02 23:23:04,10.0,10,Penny,None,18470,5907
782598640137187329,2016-10-02 15:10:30,11.0,10,Timmy,None,8305,2048
781955203444699136,2016-09-30 20:33:43,11.0,10,Chipson,None,11873,3682
781661882474196992,2016-09-30 01:08:10,5.0,10,None,None,11156,2965
781524693396357120,2016-09-29 16:03:01,12.0,10,None,None,22170,6064
781251288990355457,2016-09-28 21:56:36,11.0,10,Oakley,None,9010,2298
781163403222056960,2016-09-28 16:07:23,10.0,10,None,None,10428,2991
780858289093574656,2016-09-27 19:54:58,10.0,10,Dash,None,7683,2186
780800785462489090,2016-09-27 16:06:28,11.0,10,Koda,None,5878,1418
780601303617732608,2016-09-27 02:53:48,12.0,10,Hercules,None,12911,3642
780543529827336192,2016-09-26 23:04:13,12.0,10,None,None,6730,1897
780459368902959104,2016-09-26 17:29:48,11.0,10,Bear,None,5643,1169
780192070812196864,2016-09-25 23:47:39,11.0,10,None,None,9295,2442
779834332596887552,2016-09-25 00:06:08,11.0,10,Scout,None,20279,7756
779123168116150273,2016-09-23 01:00:13,12.0,10,Reggie,None,12594,3978
779056095788752897,2016-09-22 20:33:42,13.0,10,None,None,15795,4941
778990705243029504,2016-09-22 16:13:51,11.0,10,Jay,None,21356,7941
778764940568104960,2016-09-22 01:16:45,13.0,10,None,None,913,401
778748913645780993,2016-09-22 00:13:04,11.0,10,Mya,None,7357,1450
778650543019483137,2016-09-21 17:42:10,10.0,10,Strider,None,6152,1627
778624900596654080,2016-09-21 16:00:17,11.0,10,Penny,None,4958,1101
778408200802557953,2016-09-21 01:39:11,14.0,10,None,None,14564,4749
778383385161035776,2016-09-21 00:00:35,13.0,10,Nala,None,6222,1206
778286810187399168,2016-09-20 17:36:50,11.0,10,Stanley,None,11088,3605
777885040357281792,2016-09-19 15:00:20,3.0,10,Wesley,None,6781,1791
777684233540206592,2016-09-19 01:42:24,12.0,10,None,None,11972,3215
777621514455814149,2016-09-18 21:33:11,12.0,10,Derek,None,9350,2718
777189768882946048,2016-09-17 16:57:35,12.0,10,Jeffrey,None,15271,4729
776813020089548800,2016-09-16 16:00:31,12.0,10,Solomon,None,5199,1320
776201521193218049,2016-09-14 23:30:38,10.0,10,O,None,10224,2752
776088319444877312,2016-09-14 16:00:49,10.0,10,None,None,1953,166
775842724423557120,2016-09-13 23:44:54,12.0,10,Blue,None,12484,2919
775729183532220416,2016-09-13 16:13:44,13.0,10,None,None,13767,4980
775350846108426240,2016-09-12 15:10:21,12.0,10,Maximus,None,10809,4253
775085132600442880,2016-09-11 21:34:30,13.0,10,Tucker,None,16556,5150
774757898236878852,2016-09-10 23:54:11,12.0,10,Finley,None,9107,1930
774639387460112384,2016-09-10 16:03:16,10.0,10,Sprinkles,None,7150,1888
774314403806253056,2016-09-09 18:31:54,14.0,10,None,None,23178,6078
773922284943896577,2016-09-08 16:33:46,12.0,10,Heinrich,None,6810,1883
773704687002451968,2016-09-08 02:09:06,12.0,10,Loki,None,7024,1776
773670353721753600,2016-09-07 23:52:41,10.0,10,Shakespeare,None,5660,1410
773308824254029826,2016-09-06 23:56:05,12.0,10,Bungalo,None,24726,8125
773247561583001600,2016-09-06 19:52:39,10.0,10,Chip,None,10023,3494
773191612633579521,2016-09-06 16:10:20,12.0,10,Grey,None,10623,4472
772877495989305348,2016-09-05 19:22:09,11.0,10,None,None,9120,4212
772826264096874500,2016-09-05 15:58:34,11.0,10,Roosevelt,None,8497,2534
772581559778025472,2016-09-04 23:46:12,10.0,10,None,None,6885,1840
772152991789019136,2016-09-03 19:23:13,10.0,10,None,None,4022,1218
772117678702071809,2016-09-03 17:02:54,12.0,10,Jack,None,3991,798
772114945936949249,2016-09-03 16:52:02,10.0,10,Finn,None,2886,513
772102971039580160,2016-09-03 16:04:27,11.0,10,Penny,None,4261,1007
771770456517009408,2016-09-02 18:03:10,11.0,10,Davey,None,12763,3694
771500966810099713,2016-09-02 00:12:18,12.0,10,Dakota,None,8800,2855
771380798096281600,2016-09-01 16:14:48,11.0,10,Fizz,None,11188,5541
771136648247640064,2016-09-01 00:04:38,11.0,10,Dixie,None,9764,3189
771102124360998913,2016-08-31 21:47:27,12.0,10,Charlie,None,6630,1559
771014301343748096,2016-08-31 15:58:28,7.0,10,None,None,7306,1803
770787852854652928,2016-08-31 00:58:39,10.0,10,Winston,None,5266,1322
770772759874076672,2016-08-30 23:58:40,11.0,10,Sebastian,None,5518,1532
770655142660169732,2016-08-30 16:11:18,11.0,10,None,None,7785,1891
770414278348247044,2016-08-30 00:14:12,11.0,10,Al,None,6684,2241
770293558247038976,2016-08-29 16:14:30,10.0,10,Jackson,None,6638,1617
770069151037685760,2016-08-29 01:22:47,10.0,10,Carbon,None,8059,2497
769940425801170949,2016-08-28 16:51:16,12.0,10,Klein,None,33429,10478
769695466921623552,2016-08-28 00:37:54,13.0,10,Titan,None,6785,1799
769212283578875904,2016-08-26 16:37:54,12.0,10,DonDon,None,5737,1863
768970937022709760,2016-08-26 00:38:52,12.0,10,Kirby,None,15323,7103
768855141948723200,2016-08-25 16:58:45,11.0,10,Jesse,None,4451,962
768609597686943744,2016-08-25 00:43:02,10.0,10,Lou,None,4368,1316
768596291618299904,2016-08-24 23:50:10,12.0,10,Oakley,None,5331,1384
768473857036525572,2016-08-24 15:43:39,11.0,10,Chevy,None,14493,3717
767884188863397888,2016-08-23 00:40:31,10.0,10,Tito,None,5048,1524
767754930266464257,2016-08-22 16:06:54,11.0,10,Philbert,None,17029,5845
767500508068192258,2016-08-21 23:15:55,12.0,10,Louie,None,7949,2530
767122157629476866,2016-08-20 22:12:29,13.0,10,Rupert,None,10757,3093
766793450729734144,2016-08-20 00:26:19,10.0,10,Rufus,None,5392,1469
766693177336135680,2016-08-19 17:47:52,11.0,10,Brudge,None,4283,857
766423258543644672,2016-08-18 23:55:18,9.0,10,Shadoe,None,6395,1733
766313316352462849,2016-08-18 16:38:26,12.0,10,Oscar,None,7194,2041
766069199026450432,2016-08-18 00:28:24,12.0,10,Juno,None,4540,934
766008592277377025,2016-08-17 20:27:34,11.0,10,Angel,None,3978,536
765719909049503744,2016-08-17 01:20:27,12.0,10,Brat,None,7694,2332
765669560888528897,2016-08-16 22:00:23,12.0,10,Tove,None,5518,1322
765395769549590528,2016-08-16 03:52:26,13.0,10,None,None,28060,3677
765222098633691136,2016-08-15 16:22:20,10.0,10,Gromit,None,12332,3674
764857477905154048,2016-08-14 16:13:27,12.0,10,Aubie,None,6825,1920
764259802650378240,2016-08-13 00:38:30,10.0,10,Kota,None,6430,1643
763837565564780549,2016-08-11 20:40:41,11.0,10,Alfie,None,13380,4526
763183847194451968,2016-08-10 01:23:03,8.0,10,Clark,None,5736,1594
763103485927849985,2016-08-09 20:03:43,10.0,10,Belle,None,7814,2470
762699858130116608,2016-08-08 17:19:51,11.0,10,Leela,None,12899,3927
762471784394268675,2016-08-08 02:13:34,12.0,10,Glenn,None,11963,7013
762464539388485633,2016-08-08 01:44:46,12.0,10,Buddy,None,10948,4553
762316489655476224,2016-08-07 15:56:28,11.0,10,Scout,None,5112,1223
762035686371364864,2016-08-06 21:20:40,14.0,10,None,None,33938,16895
761976711479193600,2016-08-06 17:26:19,12.0,10,Shelby,None,5723,2191
761745352076779520,2016-08-06 02:06:59,11.0,10,None,None,4511,932
761672994376806400,2016-08-05 21:19:27,10.0,10,None,None,52570,31450
761599872357261312,2016-08-05 16:28:54,11.0,10,Sephie,None,4377,1270
761334018830917632,2016-08-04 22:52:29,10.0,10,Bruce,None,5514,1569
761292947749015552,2016-08-04 20:09:17,11.0,10,Bonaparte,None,4735,1187
761227390836215808,2016-08-04 15:48:47,10.0,10,Albert,None,5629,1682
761004547850530816,2016-08-04 01:03:17,11.0,10,Bo,None,11985,3755
760656994973933572,2016-08-03 02:02:14,11.0,10,Rose,None,7001,2086
760641137271070720,2016-08-03 00:59:13,12.0,10,Theo,None,5254,1399
760539183865880579,2016-08-02 18:14:06,12.0,10,Atlas,None,8032,3929
760290219849637889,2016-08-02 01:44:48,13.0,10,Rocco,None,28425,12432
760252756032651264,2016-08-01 23:15:56,4.0,10,Fido,None,4178,933
760190180481531904,2016-08-01 19:07:17,10.0,10,Sadie,None,6042,1957
759923798737051648,2016-08-01 01:28:46,10.0,10,None,None,15562,6136
759846353224826880,2016-07-31 20:21:02,11.0,10,Kirby,None,7125,2146
759557299618865152,2016-07-31 01:12:26,10.0,10,Emma,None,4981,1269
759447681597108224,2016-07-30 17:56:51,11.0,10,Oakley,None,8988,2650
759446261539934208,2016-07-30 17:51:13,10.0,10,None,None,1772,526
759197388317847553,2016-07-30 01:22:17,12.0,10,Luna,None,6409,2105
759099523532779520,2016-07-29 18:53:24,7.0,10,Toby,None,15391,4519
759047813560868866,2016-07-29 15:27:55,11.0,10,Spencer,None,6897,2185
758854675097526272,2016-07-29 02:40:28,11.0,10,Lilli,None,3761,968
758740312047005698,2016-07-28 19:06:01,12.0,10,Boston,None,6065,1733
758474966123810816,2016-07-28 01:31:38,11.0,10,Brandonald,None,4050,1073
758405701903519748,2016-07-27 20:56:24,10.0,10,Odie,None,5507,2085
758355060040593408,2016-07-27 17:35:10,11.0,10,Corey,None,3631,1171
758099635764359168,2016-07-27 00:40:12,13.0,10,None,None,20321,10895
758041019896193024,2016-07-26 20:47:17,9.0,10,None,None,2867,405
757741869644341248,2016-07-26 00:58:34,10.0,10,Leonard,None,7287,3518
757725642876129280,2016-07-25 23:54:05,11.0,10,Beckham,None,4808,1314
757611664640446465,2016-07-25 16:21:11,12.0,10,Cooper,None,4825,1209
757596066325864448,2016-07-25 15:19:12,4.0,10,None,None,4600,1142
757400162377592832,2016-07-25 02:20:45,13.0,10,None,None,16041,7392
757354760399941633,2016-07-24 23:20:20,8.0,10,Devón,None,4770,1539
756998049151549440,2016-07-23 23:42:53,11.0,10,Oliver,None,6637,2144
756651752796094464,2016-07-23 00:46:50,11.0,10,Gert,None,5362,1414
756303284449767430,2016-07-22 01:42:09,11.0,10,None,None,4182,1171
756288534030475264,2016-07-22 00:43:32,12.0,10,None,None,45281,18876
755110668769038337,2016-07-18 18:43:07,13.0,10,Watson,None,22460,11970
754856583969079297,2016-07-18 01:53:28,11.0,10,Winnie,None,7270,2726
754747087846248448,2016-07-17 18:38:22,12.0,10,Keith,None,2728,564
754482103782404096,2016-07-17 01:05:25,10.0,10,Milo,None,5613,2105
754449512966619136,2016-07-16 22:55:55,11.0,10,Dex,None,3956,793
754120377874386944,2016-07-16 01:08:03,10.0,10,None,None,8283,2525
753655901052166144,2016-07-14 18:22:23,10.0,10,None,None,6175,2349
753420520834629632,2016-07-14 02:47:04,11.0,10,None,None,8383,3852
753398408988139520,2016-07-14 01:19:12,12.0,10,Scout,None,6119,2074
753375668877008896,2016-07-13 23:48:51,8.0,10,Hank,None,8064,2515
753294487569522689,2016-07-13 18:26:16,11.0,10,Ace,None,3590,1126
753039830821511168,2016-07-13 01:34:21,13.0,10,None,None,39232,22597
753026973505581056,2016-07-13 00:43:15,10.0,10,Tayzie,None,4111,1052
752932432744185856,2016-07-12 18:27:35,12.0,10,Carl,None,13347,7371
752917284578922496,2016-07-12 17:27:23,11.0,10,Grizzie,None,7291,1700
752568224206688256,2016-07-11 18:20:21,9.0,10,None,None,5838,2463
752173152931807232,2016-07-10 16:10:29,12.0,10,Brody,None,6283,1992
751937170840121344,2016-07-10 00:32:46,11.0,10,Ruby,None,5506,1450
751830394383790080,2016-07-09 17:28:29,12.0,10,Tucker,None,6126,2116
751793661361422336,2016-07-09 15:02:31,11.0,10,Fred,None,6198,3140
751598357617971201,2016-07-09 02:06:27,13.0,10,Toby,None,8346,3279
751538714308972544,2016-07-08 22:09:27,10.0,10,Max,None,5320,1365
751251247299190784,2016-07-08 03:07:09,10.0,10,Gilbert,None,13200,6325
751205363882532864,2016-07-08 00:04:50,12.0,10,None,None,6662,1971
750719632563142656,2016-07-06 15:54:42,12.0,10,Meyer,None,13941,5429
750429297815552001,2016-07-05 20:41:01,12.0,10,Arnie,None,13896,4638
750147208377409536,2016-07-05 02:00:06,13.0,10,None,None,3276,1040
750132105863102464,2016-07-05 01:00:05,11.0,10,Stewie,None,3833,1373
750117059602808832,2016-07-05 00:00:18,10.0,10,Calvin,None,4572,1403
750101899009982464,2016-07-04 23:00:03,11.0,10,Lilah,None,3205,907
750086836815486976,2016-07-04 22:00:12,12.0,10,Spanky,None,2291,589
750056684286914561,2016-07-04 20:00:23,11.0,10,Jameson,None,3313,964
750041628174217216,2016-07-04 19:00:33,13.0,10,Beau,None,3349,667
750026558547456000,2016-07-04 18:00:41,10.0,10,Jax,None,2864,849
749996283729883136,2016-07-04 16:00:22,12.0,10,Bo,None,3205,873
749981277374128128,2016-07-04 15:00:45,76.0,10,Atticus,None,5385,2639
749774190421639168,2016-07-04 01:17:51,12.0,10,Lucy,None,4899,1411
749403093750648834,2016-07-03 00:43:15,10.0,10,None,None,2773,587
749395845976588288,2016-07-03 00:14:27,10.0,10,George,None,9077,3729
749064354620928000,2016-07-02 02:17:13,11.0,10,Winston,None,5050,1625
749036806121881602,2016-07-02 00:27:45,8.0,10,Dietrich,None,3268,841
748977405889503236,2016-07-01 20:31:43,10.0,10,None,None,11294,3654
748705597323898880,2016-07-01 02:31:39,13.0,10,None,None,2919,1020
748699167502000129,2016-07-01 02:06:06,11.0,10,Tripp,None,4992,1719
748575535303884801,2016-06-30 17:54:50,6.0,10,None,None,6393,2138
748568946752774144,2016-06-30 17:28:39,12.0,10,Cora,None,2298,723
748346686624440324,2016-06-30 02:45:28,10.0,10,None,None,5505,1333
748324050481647620,2016-06-30 01:15:31,11.0,10,Duke,None,3898,823
748307329658011649,2016-06-30 00:09:04,7.0,10,None,None,3858,765
748220828303695873,2016-06-29 18:25:21,13.0,10,None,None,14897,8375
747933425676525569,2016-06-28 23:23:19,11.0,10,None,None,6975,2741
747885874273214464,2016-06-28 20:14:22,8.0,10,None,None,3106,1058
747844099428986880,2016-06-28 17:28:22,11.0,10,Huxley,None,2955,806
747816857231626240,2016-06-28 15:40:07,4.0,10,None,None,5101,1247
747648653817413632,2016-06-28 04:31:44,12.0,10,Keurig,None,13575,6277
747600769478692864,2016-06-28 01:21:27,10.0,10,Bookstore,None,2440,588
747594051852075008,2016-06-28 00:54:46,11.0,10,None,None,3892,1127
747512671126323200,2016-06-27 19:31:23,10.0,10,None,None,5843,1701
747461612269887489,2016-06-27 16:08:30,10.0,10,None,None,4069,1105
747439450712596480,2016-06-27 14:40:26,12.0,10,Linus,None,5715,2067
747219827526344708,2016-06-27 00:07:44,11.0,10,Atticus,None,5550,1699
747204161125646336,2016-06-26 23:05:29,10.0,10,Clark,None,3553,990
747103485104099331,2016-06-26 16:25:26,11.0,10,None,None,10075,4283
746906459439529985,2016-06-26 03:22:31,0.0,10,None,None,3034,317
746872823977771008,2016-06-26 01:08:52,11.0,10,None,None,6307,2305
746818907684614144,2016-06-25 21:34:37,13.0,10,None,None,5575,1851
746790600704425984,2016-06-25 19:42:08,10.0,10,None,None,5125,1705
746757706116112384,2016-06-25 17:31:25,11.0,10,Maddie,None,10062,4188
746726898085036033,2016-06-25 15:29:00,12.0,10,Abby,None,6345,1919
746507379341139972,2016-06-25 00:56:43,10.0,10,Shiloh,None,4871,1160
746369468511756288,2016-06-24 15:48:42,9.0,10,None,None,6476,1763
746131877086527488,2016-06-24 00:04:36,10.0,10,Gustav,None,7266,2359
746056683365994496,2016-06-23 19:05:49,11.0,10,Arlen,None,3730,872
745789745784041472,2016-06-23 01:25:06,10.0,10,Gus,None,4235,1142
745712589599014916,2016-06-22 20:18:30,7.0,10,Percy,None,7346,2482
745422732645535745,2016-06-22 01:06:43,9.0,10,None,None,9011,2600
745314880350101504,2016-06-21 17:58:09,12.0,10,Sugar,None,7542,2973
745074613265149952,2016-06-21 02:03:25,11.0,10,Jeffrey,None,8236,3782
745057283344719872,2016-06-21 00:54:33,12.0,10,Oliver,None,7602,2435
744971049620602880,2016-06-20 19:11:53,12.0,10,Indie,None,8275,2883
744709971296780288,2016-06-20 01:54:27,10.0,10,Harvey,None,5870,1670
744334592493166593,2016-06-19 01:02:50,11.0,10,Blanket,None,7108,2286
743980027717509120,2016-06-18 01:33:55,11.0,10,Geno,None,4363,1164
743895849529389061,2016-06-17 19:59:26,10.0,10,None,None,3825,1024
743609206067040256,2016-06-17 01:00:24,10.0,10,Stark,None,4703,1476
743595368194129920,2016-06-17 00:05:25,7.0,10,Harold,None,19385,7031
743545585370791937,2016-06-16 20:47:36,11.0,10,Bentley,None,3698,999
743510151680958465,2016-06-16 18:26:48,13.0,10,Beya,None,8303,3952
743210557239623680,2016-06-15 22:36:19,10.0,10,Kayla,None,4030,1459
742528092657332225,2016-06-14 01:24:27,10.0,10,Maxaroni,None,4652,2133
742423170473463808,2016-06-13 18:27:32,12.0,10,Bell,None,10319,4060
742385895052087300,2016-06-13 15:59:24,11.0,10,Phil,None,7139,2126
742161199639494656,2016-06-13 01:06:33,12.0,10,Doug,None,4558,1471
741793263812808706,2016-06-12 00:44:30,10.0,10,None,None,4781,1611
741438259667034112,2016-06-11 01:13:51,9.0,10,Tucker,None,3852,892
741303864243200000,2016-06-10 16:19:48,12.0,10,Theodore,None,9201,3461
741099773336379392,2016-06-10 02:48:49,11.0,10,Ted,None,10540,5930
740995100998766593,2016-06-09 19:52:53,10.0,10,Leo,None,6711,2961
740711788199743490,2016-06-09 01:07:06,9.0,10,None,None,3571,997
740699697422163968,2016-06-09 00:19:04,8.0,10,Chip,None,2972,837
740373189193256964,2016-06-08 02:41:38,14.0,10,None,None,36491,14203
740365076218183684,2016-06-08 02:09:24,10.0,10,None,None,2599,468
740359016048689152,2016-06-08 01:45:19,9.0,10,Chase,None,3458,913
740214038584557568,2016-06-07 16:09:13,10.0,10,None,None,7007,2102
739979191639244800,2016-06-07 00:36:02,12.0,10,Nollie,None,20933,6320
739932936087216128,2016-06-06 21:32:13,10.0,10,Rorie,None,4249,1152
739844404073074688,2016-06-06 15:40:26,12.0,10,Simba,None,3975,912
739544079319588864,2016-06-05 19:47:03,10.0,10,None,None,41587,22857
739485634323156992,2016-06-05 15:54:48,6.0,10,Kyle,None,7538,3142
738885046782832640,2016-06-04 00:08:17,11.0,10,Charles,None,3948,1218
738883359779196928,2016-06-04 00:01:35,10.0,10,None,None,3500,867
738402415918125056,2016-06-02 16:10:29,10.0,10,None,None,3414,901
738184450748633089,2016-06-02 01:44:22,9.0,10,None,None,4512,1292
738166403467907072,2016-06-02 00:32:39,12.0,10,Axel,None,9224,3635
738156290900254721,2016-06-01 23:52:28,10.0,10,Storkson,None,2655,699
737826014890496000,2016-06-01 02:00:04,10.0,10,Remy,None,5525,1877
737800304142471168,2016-06-01 00:17:54,10.0,10,Bella,None,10469,3691
737678689543020544,2016-05-31 16:14:39,11.0,10,None,None,5288,1427
737322739594330112,2016-05-30 16:40:14,9.0,10,Lily,None,3780,864
737310737551491075,2016-05-30 15:52:33,13.0,10,None,None,15381,7915
736736130620620800,2016-05-29 01:49:16,13.0,10,Chadrick,None,4516,1849
736225175608430592,2016-05-27 15:58:54,10.0,10,None,None,8507,2953
736010884653420544,2016-05-27 01:47:23,10.0,10,None,None,8267,3172
735991953473572864,2016-05-27 00:32:10,11.0,10,Maxaroni,None,3765,1226
735635087207878657,2016-05-26 00:54:06,11.0,10,Dakota,None,6467,2505
735274964362878976,2016-05-25 01:03:06,11.0,10,None,None,13615,5415
734912297295085568,2016-05-24 01:02:00,10.0,10,Jax,None,2864,550
734787690684657664,2016-05-23 16:46:51,13.0,10,None,None,13146,6717
734776360183431168,2016-05-23 16:01:50,11.0,10,Livvie,None,2626,582
734559631394082816,2016-05-23 01:40:38,10.0,10,None,None,1567,423
733828123016450049,2016-05-21 01:13:53,10.0,10,Terry,None,3760,828
733482008106668032,2016-05-20 02:18:32,10.0,10,None,None,3290,1013
733460102733135873,2016-05-20 00:51:30,11.0,10,Hermione,None,4404,1363
732732193018155009,2016-05-18 00:39:02,12.0,10,Ralpher,None,2554,569
732726085725589504,2016-05-18 00:14:46,11.0,10,Aldrick,None,3695,944
732585889486888962,2016-05-17 14:57:41,10.0,10,None,None,3860,821
732005617171337216,2016-05-16 00:31:53,11.0,10,Larry,None,15633,5816
731285275100512256,2016-05-14 00:49:30,12.0,10,Solomon,None,3652,1048
730924654643314689,2016-05-13 00:56:32,9.0,10,None,None,6408,2108
730427201120833536,2016-05-11 15:59:50,11.0,10,Crystal,None,3627,1109
730211855403241472,2016-05-11 01:44:07,11.0,10,Ziva,None,4005,1125
730196704625098752,2016-05-11 00:43:55,6.0,10,Charles,None,5116,2047
729854734790754305,2016-05-10 02:05:03,11.0,10,Ollie,None,4216,1201
729838605770891264,2016-05-10 01:00:58,12.0,10,None,None,1789,409
729823566028484608,2016-05-10 00:01:12,13.0,10,Stefan,None,4169,1317
729463711119904772,2016-05-09 00:11:16,13.0,10,Pupcasso,None,6062,2461
729113531270991872,2016-05-08 00:59:46,10.0,10,None,None,1974,349
728986383096946689,2016-05-07 16:34:32,11.0,10,Puff,None,3306,872
728760639972315136,2016-05-07 01:37:30,13.0,10,None,None,4886,1814
728751179681943552,2016-05-07 00:59:55,10.0,10,Flurpson,None,2897,721
728653952833728512,2016-05-06 18:33:34,8.0,10,Coleman,None,3462,1105
728409960103686147,2016-05-06 02:24:02,10.0,10,Wallace,None,5128,2134
728387165835677696,2016-05-06 00:53:27,12.0,10,Enchilada,None,3832,1019
728046963732717569,2016-05-05 02:21:37,11.0,10,Raymond,None,4502,1253
727685679342333952,2016-05-04 02:26:00,12.0,10,Cilantro,None,3068,678
727286334147182592,2016-05-02 23:59:09,9.0,10,None,None,3184,870
727175381690781696,2016-05-02 16:38:15,10.0,10,Karll,None,4045,1463
727155742655025152,2016-05-02 15:20:13,11.0,10,None,None,3801,1405
726935089318363137,2016-05-02 00:43:25,12.0,10,Sprout,None,7191,2606
726887082820554753,2016-05-01 21:32:40,10.0,10,Blitz,None,4007,1601
726828223124897792,2016-05-01 17:38:46,12.0,10,Bloop,None,3707,1071
726224900189511680,2016-04-30 01:41:23,9.0,10,None,None,4611,1223
725842289046749185,2016-04-29 00:21:01,12.0,10,Colby,None,7371,2820
725729321944506368,2016-04-28 16:52:08,12.0,10,Lola,None,5415,1889
725458796924002305,2016-04-27 22:57:10,13.0,10,None,None,1470,663
724983749226668032,2016-04-26 15:29:30,12.0,10,Fred,None,3878,1384
724049859469295616,2016-04-24 01:38:33,10.0,10,Kreggory,None,4515,1875
724046343203856385,2016-04-24 01:24:35,10.0,10,Sarge,None,2783,592
723912936180330496,2016-04-23 16:34:28,12.0,10,Sugar,None,4068,1300
723688335806480385,2016-04-23 01:41:59,12.0,10,Reginald,None,8050,3172
723673163800948736,2016-04-23 00:41:42,10.0,10,Ivar,None,3158,945
723179728551723008,2016-04-21 16:00:57,8.0,10,Jangle,None,5529,1994
722974582966214656,2016-04-21 02:25:47,13.0,10,None,None,4297,1668
722613351520608256,2016-04-20 02:30:23,12.0,10,Schnitzel,None,5180,1739
721503162398597120,2016-04-17 00:58:53,11.0,10,Panda,None,4861,1987
720785406564900865,2016-04-15 01:26:47,12.0,10,Archie,None,3249,817
720775346191278080,2016-04-15 00:46:48,10.0,10,Berkeley,None,2590,720
720415127506415616,2016-04-14 00:55:25,10.0,10,None,None,4308,1588
720389942216527872,2016-04-13 23:15:21,11.0,10,Ralphé,None,6695,2679
720059472081784833,2016-04-13 01:22:10,9.0,10,Charleson,None,4057,1195
719551379208073216,2016-04-11 15:43:12,10.0,10,Harnold,None,5270,2046
719367763014393856,2016-04-11 03:33:34,11.0,10,Sid,None,2915,786
719339463458033665,2016-04-11 01:41:07,10.0,10,Lucy,None,4603,1331
719332531645071360,2016-04-11 01:13:34,11.0,10,Pippa,None,3567,1015
718971898235854848,2016-04-10 01:20:33,10.0,10,Sadie,None,3645,1164
718939241951195136,2016-04-09 23:10:47,12.0,10,Otis,None,5475,1872
718631497683582976,2016-04-09 02:47:55,10.0,10,None,None,19724,8578
718613305783398402,2016-04-09 01:35:37,11.0,10,Carper,None,2540,512
718540630683709445,2016-04-08 20:46:50,10.0,10,None,None,2593,1076
718460005985447936,2016-04-08 15:26:28,9.0,10,Bowie,None,2815,562
718454725339934721,2016-04-08 15:05:29,13.0,10,None,None,5078,1600
718246886998687744,2016-04-08 01:19:36,3.0,10,Alexanderson,None,2012,531
718234618122661888,2016-04-08 00:30:51,11.0,10,Suki,None,4050,1067
